date,node,country,transport,version,lower,upper,clients,frac
2017-10-02,relay,lr,,,84,213,145,84
2017-10-02,relay,ls,,,238,475,316,84
2017-10-02,relay,lt,,,29268,40666,44851,84
2017-10-02,relay,lu,,,1208,1948,1522,84
2017-10-02,relay,lv,,,4617,6804,6211,84
2017-10-02,relay,ly,,,385,710,533,84
2017-10-02,relay,ma,,,1885,2933,2367,84
2017-10-02,relay,mc,,,92,228,147,84
2017-10-02,relay,md,,,10547,15042,12329,84
2017-10-02,relay,me,,,237,474,330,84
2017-10-02,relay,mf,,,0,27,9,84
2017-10-02,relay,mg,,,299,573,396,84
2017-10-02,relay,mh,,,0,19,5,84
2017-10-02,relay,mk,,,580,1011,794,84
2017-10-02,relay,ml,,,164,354,629,84
2017-10-02,relay,mm,,,183,385,231,84
2017-10-02,relay,mn,,,264,517,373,84
2017-10-02,relay,mo,,,190,397,271,84
2017-10-02,relay,mp,,,4,41,19,84
2017-10-02,relay,mq,,,211,433,320,84
2017-10-02,relay,mr,,,52,154,80,84
2017-10-02,relay,ms,,,0,12,3,84
2017-10-02,relay,mt,,,286,553,382,84
2017-10-02,relay,mu,,,411,751,547,84
2017-10-02,relay,mv,,,146,324,243,84
2017-10-02,relay,mw,,,51,150,82,84
2017-10-02,relay,mx,,,8909,12778,11079,84
2017-10-02,relay,my,,,3885,5777,4655,84
2017-10-02,relay,mz,,,92,228,189,84
2017-10-02,relay,na,,,156,338,233,84
2017-10-02,relay,nc,,,205,422,312,84
2017-10-02,relay,ne,,,40,128,65,84
2017-10-02,relay,nf,,,,,0,84
2017-10-02,relay,ng,,,1544,2439,1648,84
2017-10-02,relay,ni,,,317,604,380,84
2017-10-02,relay,nl,,,67427,92433,100615,84
2017-10-02,relay,no,,,4878,7171,5858,84
2017-10-02,relay,np,,,405,742,444,84
2017-10-02,relay,nr,,,0,6,1,84
2017-10-02,relay,nz,,,2414,3690,2961,84
2017-10-02,relay,om,,,4325,6395,4906,84
2017-10-02,relay,pa,,,548,962,709,84
2017-10-02,relay,pe,,,1783,2784,2237,84
2017-10-02,relay,pf,,,115,268,205,84
2017-10-02,relay,pg,,,104,248,160,84
2017-10-02,relay,ph,,,3374,5056,4180,84
2017-10-02,relay,pk,,,3570,5331,4359,84
2017-10-02,relay,pl,,,17687,24853,21361,84
2017-10-02,relay,pm,,,3,38,18,84
2017-10-02,relay,pr,,,33,112,106,84
2017-10-02,relay,ps,,,315,600,418,84
2017-10-02,relay,pt,,,4343,6419,5482,84
2017-10-02,relay,pw,,,0,14,5,84
2017-10-02,relay,py,,,570,997,655,84
2017-10-02,relay,qa,,,1410,2244,1676,84
2017-10-02,relay,re,,,449,810,620,84
2017-10-02,relay,ro,,,17533,24643,19980,84
2017-10-02,relay,rs,,,2146,3306,2749,84
2017-10-02,relay,ru,,,184107,249784,221472,84
2017-10-02,relay,rw,,,101,244,163,84
2017-10-02,relay,sa,,,4513,6658,5480,84
2017-10-02,relay,sb,,,0,28,18,84
2017-10-02,relay,sc,,,26779,37274,48539,84
2017-10-02,relay,sd,,,366,681,510,84
2017-10-02,relay,se,,,12801,18147,15123,84
2017-10-02,relay,sg,,,6347,9222,7477,84
2017-10-02,relay,si,,,1318,2109,1642,84
2017-10-02,relay,sj,,,,,0,84
2017-10-02,relay,sk,,,2508,3825,3180,84
2017-10-02,relay,sl,,,11,61,51,84
2017-10-02,relay,sm,,,4,41,16,84
2017-10-02,relay,sn,,,361,673,471,84
2017-10-02,relay,so,,,57,162,89,84
2017-10-02,relay,sr,,,109,257,167,84
2017-10-02,relay,ss,,,25,96,64,84
2017-10-02,relay,st,,,0,22,5,84
2017-10-02,relay,sv,,,363,676,512,84
2017-10-02,relay,sx,,,0,27,9,84
2017-10-02,relay,sy,,,643,1107,868,84
2017-10-02,relay,sz,,,12,67,32,84
2017-10-02,relay,tc,,,0,27,17,84
2017-10-02,relay,td,,,17,78,44,84
2017-10-02,relay,tg,,,74,195,109,84
2017-10-02,relay,th,,,4091,6066,5093,84
2017-10-02,relay,tj,,,137,306,215,84
2017-10-02,relay,tl,,,8,54,16,84
2017-10-02,relay,tm,,,0,28,14,84
2017-10-02,relay,tn,,,1259,2023,1841,84
2017-10-02,relay,to,,,0,21,9,84
2017-10-02,relay,tr,,,3118,4693,3714,84
2017-10-02,relay,tt,,,435,789,560,84
2017-10-02,relay,tv,,,,,0,84
2017-10-02,relay,tw,,,21151,29593,24570,84
2017-10-02,relay,tz,,,228,460,313,84
2017-10-02,relay,ua,,,155156,210806,171901,84
2017-10-02,relay,ug,,,298,572,387,84
2017-10-02,relay,us,,,378226,510690,431214,84
2017-10-02,relay,uy,,,888,1476,1164,84
2017-10-02,relay,uz,,,591,1029,770,84
2017-10-02,relay,va,,,0,6,3,84
2017-10-02,relay,vc,,,9,58,30,84
2017-10-02,relay,ve,,,2768,4196,3497,84
2017-10-02,relay,vg,,,1,30,13,84
2017-10-02,relay,vi,,,0,12,6,84
2017-10-02,relay,vn,,,3776,5622,4459,84
2017-10-02,relay,vu,,,2,34,15,84
2017-10-02,relay,wf,,,0,6,3,84
2017-10-02,relay,ws,,,0,21,5,84
2017-10-02,relay,xk,,,23,92,42,84
2017-10-02,relay,ye,,,303,580,450,84
2017-10-02,relay,yt,,,12,66,35,84
2017-10-02,relay,za,,,3272,4910,4371,84
2017-10-02,relay,zm,,,148,326,187,84
2017-10-02,relay,zw,,,203,418,305,84
2017-10-02,relay,,,,,,2455510,84
2017-10-02,relay,??,,,,,28687,84
2017-10-02,bridge,a1,,,,,1,67
2017-10-02,bridge,a2,,,,,0,67
2017-10-02,bridge,ad,,,,,2,67
2017-10-02,bridge,ae,,,,,365,67
2017-10-02,bridge,af,,,,,8,67
2017-10-02,bridge,ag,,,,,0,67
2017-10-02,bridge,al,,,,,21,67
2017-10-02,bridge,am,,,,,11,67
2017-10-02,bridge,an,,,,,0,67
2017-10-02,bridge,ao,,,,,7,67
2017-10-02,bridge,ar,,,,,106,67
2017-10-02,bridge,at,,,,,185,67
2017-10-02,bridge,au,,,,,455,67
2017-10-02,bridge,aw,,,,,2,67
2017-10-02,bridge,ax,,,,,0,67
2017-10-02,bridge,az,,,,,21,67
2017-10-02,bridge,ba,,,,,13,67
2017-10-02,bridge,bb,,,,,1,67
2017-10-02,bridge,bd,,,,,195,67
2017-10-02,bridge,be,,,,,107,67
2017-10-02,bridge,bf,,,,,3,67
2017-10-02,bridge,bg,,,,,47,67
2017-10-02,bridge,bh,,,,,16,67
2017-10-02,bridge,bi,,,,,2,67
2017-10-02,bridge,bj,,,,,5,67
2017-10-02,bridge,bm,,,,,1,67
2017-10-02,bridge,bn,,,,,4,67
2017-10-02,bridge,bo,,,,,29,67
2017-10-02,bridge,br,,,,,4760,67
2017-10-02,bridge,bs,,,,,3,67
2017-10-02,bridge,bt,,,,,1,67
2017-10-02,bridge,bw,,,,,5,67
2017-10-02,bridge,by,,,,,1107,67
2017-10-02,bridge,bz,,,,,5,67
2017-10-02,bridge,ca,,,,,563,67
2017-10-02,bridge,cd,,,,,10,67
2017-10-02,bridge,cg,,,,,0,67
2017-10-02,bridge,ch,,,,,425,67
2017-10-02,bridge,ci,,,,,21,67
2017-10-02,bridge,ck,,,,,1,67
2017-10-02,bridge,cl,,,,,101,67
2017-10-02,bridge,cm,,,,,17,67
2017-10-02,bridge,cn,,,,,722,67
2017-10-02,bridge,co,,,,,140,67
2017-10-02,bridge,cr,,,,,17,67
2017-10-02,bridge,cu,,,,,8,67
2017-10-02,bridge,cv,,,,,0,67
2017-10-02,bridge,cw,,,,,2,67
2017-10-02,bridge,cy,,,,,14,67
2017-10-02,bridge,cz,,,,,125,67
2017-10-02,bridge,de,,,,,1473,67
2017-10-02,bridge,dj,,,,,0,67
2017-10-02,bridge,dk,,,,,70,67
2017-10-02,bridge,do,,,,,17,67
2017-10-02,bridge,dz,,,,,169,67
2017-10-02,bridge,ec,,,,,38,67
2017-10-02,bridge,ee,,,,,15,67
2017-10-02,bridge,eg,,,,,974,67
2017-10-02,bridge,er,,,,,2,67
2017-10-02,bridge,es,,,,,401,67
2017-10-02,bridge,et,,,,,33,67
2017-10-02,bridge,eu,,,,,26,67
2017-10-02,bridge,fi,,,,,169,67
2017-10-02,bridge,fj,,,,,2,67
2017-10-02,bridge,fk,,,,,9,67
2017-10-02,bridge,fo,,,,,2,67
2017-10-02,bridge,fr,,,,,910,67
2017-10-02,bridge,ga,,,,,2,67
2017-10-02,bridge,gb,,,,,1564,67
2017-10-02,bridge,gd,,,,,2,67
2017-10-02,bridge,ge,,,,,17,67
2017-10-02,bridge,gf,,,,,2,67
2017-10-02,bridge,gh,,,,,43,67
2017-10-02,bridge,gi,,,,,2,67
2017-10-02,bridge,gl,,,,,4,67
2017-10-02,bridge,gm,,,,,3,67
2017-10-02,bridge,gn,,,,,1,67
2017-10-02,bridge,gp,,,,,4,67
2017-10-02,bridge,gq,,,,,4,67
2017-10-02,bridge,gr,,,,,72,67
2017-10-02,bridge,gt,,,,,16,67
2017-10-02,bridge,gu,,,,,3,67
2017-10-02,bridge,gy,,,,,2,67
2017-10-02,bridge,hk,,,,,84,67
2017-10-02,bridge,hn,,,,,10,67
2017-10-02,bridge,hr,,,,,30,67
2017-10-02,bridge,ht,,,,,3,67
2017-10-02,bridge,hu,,,,,86,67
2017-10-02,bridge,id,,,,,345,67
2017-10-02,bridge,ie,,,,,71,67
2017-10-02,bridge,il,,,,,76,67
2017-10-02,bridge,im,,,,,6,67
2017-10-02,bridge,in,,,,,1184,67
2017-10-02,bridge,iq,,,,,26,67
2017-10-02,bridge,ir,,,,,1133,67
2017-10-02,bridge,is,,,,,16,67
2017-10-02,bridge,it,,,,,598,67
2017-10-02,bridge,je,,,,,3,67
2017-10-02,bridge,jm,,,,,11,67
2017-10-02,bridge,jo,,,,,60,67
2017-10-02,bridge,jp,,,,,492,67
2017-10-02,bridge,ke,,,,,77,67
2017-10-02,bridge,kg,,,,,16,67
2017-10-02,bridge,kh,,,,,10,67
2017-10-02,bridge,kn,,,,,0,67
2017-10-02,bridge,kr,,,,,98,67
2017-10-02,bridge,kw,,,,,31,67
2017-10-02,bridge,ky,,,,,4,67
2017-10-02,bridge,kz,,,,,302,67
2017-10-02,bridge,la,,,,,3,67
2017-10-02,bridge,lb,,,,,25,67
2017-10-02,bridge,lc,,,,,2,67
2017-10-02,bridge,li,,,,,2,67
2017-10-02,bridge,lk,,,,,30,67
2017-10-02,bridge,lr,,,,,4,67
2017-10-02,bridge,ls,,,,,3,67
2017-10-02,bridge,lt,,,,,30,67
2017-10-02,bridge,lu,,,,,35,67
2017-10-02,bridge,lv,,,,,42,67
2017-10-02,bridge,ly,,,,,22,67
2017-10-02,bridge,ma,,,,,130,67
2017-10-02,bridge,mc,,,,,2,67
2017-10-02,bridge,md,,,,,45,67
2017-10-02,bridge,me,,,,,3,67
2017-10-02,bridge,mf,,,,,0,67
2017-10-02,bridge,mg,,,,,13,67
2017-10-02,bridge,mk,,,,,7,67
2017-10-02,bridge,ml,,,,,3,67
2017-10-02,bridge,mm,,,,,5,67
2017-10-02,bridge,mn,,,,,14,67
2017-10-02,bridge,mo,,,,,3,67
2017-10-02,bridge,mp,,,,,1,67
2017-10-02,bridge,mq,,,,,7,67
2017-10-02,bridge,mr,,,,,2,67
2017-10-02,bridge,mt,,,,,7,67
2017-10-02,bridge,mu,,,,,8,67
2017-10-02,bridge,mv,,,,,2,67
2017-10-02,bridge,mw,,,,,1,67
2017-10-02,bridge,mx,,,,,313,67
2017-10-02,bridge,my,,,,,110,67
2017-10-02,bridge,mz,,,,,5,67
2017-10-02,bridge,na,,,,,2,67
2017-10-02,bridge,nc,,,,,1,67
2017-10-02,bridge,ne,,,,,4,67
2017-10-02,bridge,ng,,,,,105,67
2017-10-02,bridge,ni,,,,,6,67
2017-10-02,bridge,nl,,,,,506,67
2017-10-02,bridge,no,,,,,74,67
2017-10-02,bridge,np,,,,,10,67
2017-10-02,bridge,nz,,,,,53,67
2017-10-02,bridge,om,,,,,43,67
2017-10-02,bridge,pa,,,,,10,67
2017-10-02,bridge,pe,,,,,57,67
2017-10-02,bridge,pf,,,,,0,67
2017-10-02,bridge,pg,,,,,6,67
2017-10-02,bridge,ph,,,,,136,67
2017-10-02,bridge,pk,,,,,145,67
2017-10-02,bridge,pl,,,,,273,67
2017-10-02,bridge,pr,,,,,4,67
2017-10-02,bridge,ps,,,,,11,67
2017-10-02,bridge,pt,,,,,83,67
2017-10-02,bridge,py,,,,,7,67
2017-10-02,bridge,qa,,,,,37,67
2017-10-02,bridge,re,,,,,9,67
2017-10-02,bridge,ro,,,,,174,67
2017-10-02,bridge,rs,,,,,45,67
2017-10-02,bridge,ru,,,,,7299,67
2017-10-02,bridge,rw,,,,,7,67
2017-10-02,bridge,sa,,,,,415,67
2017-10-02,bridge,sb,,,,,2,67
2017-10-02,bridge,sc,,,,,6,67
2017-10-02,bridge,sd,,,,,22,67
2017-10-02,bridge,se,,,,,220,67
2017-10-02,bridge,sg,,,,,99,67
2017-10-02,bridge,si,,,,,27,67
2017-10-02,bridge,sk,,,,,36,67
2017-10-02,bridge,sl,,,,,2,67
2017-10-02,bridge,sm,,,,,0,67
2017-10-02,bridge,sn,,,,,5,67
2017-10-02,bridge,so,,,,,5,67
2017-10-02,bridge,sr,,,,,7,67
2017-10-02,bridge,ss,,,,,2,67
2017-10-02,bridge,st,,,,,0,67
2017-10-02,bridge,sv,,,,,22,67
2017-10-02,bridge,sx,,,,,1,67
2017-10-02,bridge,sy,,,,,13,67
2017-10-02,bridge,sz,,,,,2,67
2017-10-02,bridge,td,,,,,3,67
2017-10-02,bridge,tg,,,,,4,67
2017-10-02,bridge,th,,,,,99,67
2017-10-02,bridge,tj,,,,,10,67
2017-10-02,bridge,tl,,,,,1,67
2017-10-02,bridge,tm,,,,,71,67
2017-10-02,bridge,tn,,,,,42,67
2017-10-02,bridge,tr,,,,,3020,67
2017-10-02,bridge,tt,,,,,7,67
2017-10-02,bridge,tw,,,,,64,67
2017-10-02,bridge,tz,,,,,8,67
2017-10-02,bridge,ua,,,,,3238,67
2017-10-02,bridge,ug,,,,,11,67
2017-10-02,bridge,us,,,,,5525,67
2017-10-02,bridge,uy,,,,,24,67
2017-10-02,bridge,uz,,,,,98,67
2017-10-02,bridge,va,,,,,0,67
2017-10-02,bridge,ve,,,,,51,67
2017-10-02,bridge,vi,,,,,0,67
2017-10-02,bridge,vn,,,,,109,67
2017-10-02,bridge,xk,,,,,2,67
2017-10-02,bridge,ye,,,,,74,67
2017-10-02,bridge,za,,,,,122,67
2017-10-02,bridge,zm,,,,,5,67
2017-10-02,bridge,zw,,,,,23,67
2017-10-02,bridge,,,,,,44731,67
2017-10-02,bridge,,,v4,,,43776,67
2017-10-02,bridge,,,v6,,,955,67
2017-10-02,bridge,,<OR>,,,,3096,67
2017-10-02,bridge,,fte,,,,5,67
2017-10-02,bridge,,meek,,,,11255,67
2017-10-02,bridge,,obfs2,,,,4,67
2017-10-02,bridge,,obfs3,,,,2571,67
2017-10-02,bridge,,obfs4,,,,27725,67
2017-10-02,bridge,,scramblesuit,,,,73,67
2017-10-02,bridge,,snowflake,,,,2,67
2017-10-02,bridge,,websocket,,,,0,67
2017-10-02,bridge,??,,,,,771,67
2017-10-03,relay,a1,,,0,13,3,84
2017-10-03,relay,a2,,,0,7,0,84
2017-10-03,relay,ad,,,56,189,116,84
2017-10-03,relay,ae,,,259068,421640,323274,84
2017-10-03,relay,af,,,193,476,283,84
2017-10-03,relay,ag,,,24,108,58,84
2017-10-03,relay,ai,,,0,13,5,84
2017-10-03,relay,al,,,505,1066,732,84
2017-10-03,relay,am,,,574,1193,803,84
2017-10-03,relay,an,,,0,7,0,84
2017-10-03,relay,ao,,,150,388,272,84
2017-10-03,relay,ap,,,,,0,84
2017-10-03,relay,aq,,,0,25,7,84
2017-10-03,relay,ar,,,8882,15283,12079,84
2017-10-03,relay,as,,,3,41,17,84
2017-10-03,relay,at,,,8308,14328,11394,84
2017-10-03,relay,au,,,18029,30402,23817,84
2017-10-03,relay,aw,,,30,124,73,84
2017-10-03,relay,ax,,,9,65,38,84
2017-10-03,relay,az,,,652,1335,973,84
2017-10-03,relay,ba,,,911,1800,962,84
2017-10-03,relay,bb,,,126,338,227,84
2017-10-03,relay,bd,,,2084,3847,3054,84
2017-10-03,relay,be,,,7720,13350,11399,84
2017-10-03,relay,bf,,,52,179,98,84
2017-10-03,relay,bg,,,6675,11604,7901,84
2017-10-03,relay,bh,,,516,1086,752,84
2017-10-03,relay,bi,,,11,73,34,84
2017-10-03,relay,bj,,,174,438,310,84
2017-10-03,relay,bl,,,0,16,12,84
2017-10-03,relay,bm,,,39,147,86,84
2017-10-03,relay,bn,,,161,410,275,84
2017-10-03,relay,bo,,,683,1391,957,84
2017-10-03,relay,bq,,,0,25,7,84
2017-10-03,relay,br,,,26873,44924,35749,84
2017-10-03,relay,bs,,,150,388,246,84
2017-10-03,relay,bt,,,14,82,43,84
2017-10-03,relay,bw,,,120,325,162,84
2017-10-03,relay,by,,,3128,5633,4571,84
2017-10-03,relay,bz,,,83,248,152,84
2017-10-03,relay,ca,,,33249,55364,44993,84
2017-10-03,relay,cd,,,144,375,225,84
2017-10-03,relay,cf,,,0,23,11,84
2017-10-03,relay,cg,,,31,126,65,84
2017-10-03,relay,ch,,,11099,18963,14685,84
2017-10-03,relay,ci,,,333,746,525,84
2017-10-03,relay,ck,,,0,16,3,84
2017-10-03,relay,cl,,,3292,5913,4726,84
2017-10-03,relay,cm,,,403,876,393,84
2017-10-03,relay,cn,,,1160,2241,1062,84
2017-10-03,relay,co,,,4078,7245,5546,84
2017-10-03,relay,cr,,,688,1400,1028,84
2017-10-03,relay,cs,,,0,23,8,84
2017-10-03,relay,cu,,,242,572,402,84
2017-10-03,relay,cv,,,21,101,59,84
2017-10-03,relay,cw,,,65,207,106,84
2017-10-03,relay,cx,,,,,2,84
2017-10-03,relay,cy,,,743,1500,1092,84
2017-10-03,relay,cz,,,6925,12023,9507,84
2017-10-03,relay,de,,,150753,246333,254918,84
2017-10-03,relay,dj,,,35,137,78,84
2017-10-03,relay,dk,,,3833,6831,5324,84
2017-10-03,relay,dm,,,2,37,18,84
2017-10-03,relay,do,,,803,1608,1209,84
2017-10-03,relay,dz,,,1903,3536,2565,84
2017-10-03,relay,ec,,,1412,2683,2054,84
2017-10-03,relay,ee,,,1100,2134,1588,84
2017-10-03,relay,eg,,,1049,2045,1077,84
2017-10-03,relay,er,,,0,13,2,84
2017-10-03,relay,es,,,26565,44421,34569,84
2017-10-03,relay,et,,,403,878,710,84
2017-10-03,relay,eu,,,7,58,21,84
2017-10-03,relay,fi,,,7370,12766,10144,84
2017-10-03,relay,fj,,,28,119,68,84
2017-10-03,relay,fm,,,2,37,13,84
2017-10-03,relay,fo,,,23,107,56,84
2017-10-03,relay,fr,,,76415,125711,99733,84
2017-10-03,relay,ga,,,80,241,131,84
2017-10-03,relay,gb,,,52549,86869,81785,84
2017-10-03,relay,gd,,,28,120,62,84
2017-10-03,relay,ge,,,584,1211,853,84
2017-10-03,relay,gf,,,84,249,161,84
2017-10-03,relay,gg,,,29,122,73,84
2017-10-03,relay,gh,,,772,1552,1049,84
2017-10-03,relay,gi,,,17,91,36,84
2017-10-03,relay,gl,,,5,51,23,84
2017-10-03,relay,gm,,,21,101,42,84
2017-10-03,relay,gn,,,28,120,60,84
2017-10-03,relay,gp,,,175,439,294,84
2017-10-03,relay,gq,,,24,110,60,84
2017-10-03,relay,gr,,,3979,7075,5350,84
2017-10-03,relay,gt,,,552,1153,741,84
2017-10-03,relay,gu,,,63,205,103,84
2017-10-03,relay,gw,,,0,25,9,84
2017-10-03,relay,gy,,,59,194,115,84
2017-10-03,relay,hk,,,9715,16667,10902,84
2017-10-03,relay,hn,,,288,660,458,84
2017-10-03,relay,hr,,,1638,3076,2274,84
2017-10-03,relay,ht,,,123,334,210,84
2017-10-03,relay,hu,,,3451,6183,4695,84
2017-10-03,relay,id,,,28063,46875,33643,84
2017-10-03,relay,ie,,,7112,12335,9683,84
2017-10-03,relay,il,,,6714,11670,8837,84
2017-10-03,relay,im,,,84,250,170,84
2017-10-03,relay,in,,,22201,37261,29707,84
2017-10-03,relay,io,,,,,0,84
2017-10-03,relay,iq,,,973,1911,1292,84
2017-10-03,relay,ir,,,4544,8030,6709,84
2017-10-03,relay,is,,,780,1566,1144,84
2017-10-03,relay,it,,,26686,44619,35043,84
2017-10-03,relay,je,,,42,154,96,84
2017-10-03,relay,jm,,,315,711,481,84
2017-10-03,relay,jo,,,912,1801,1365,84
2017-10-03,relay,jp,,,24058,40308,32061,84
2017-10-03,relay,ke,,,1093,2123,1524,84
2017-10-03,relay,kg,,,506,1069,590,84
2017-10-03,relay,kh,,,245,577,404,84
2017-10-03,relay,ki,,,0,16,9,84
2017-10-03,relay,km,,,2,38,16,84
2017-10-03,relay,kn,,,42,155,90,84
2017-10-03,relay,kp,,,16,86,24,84
2017-10-03,relay,kr,,,5189,9115,6420,84
2017-10-03,relay,kw,,,1049,2045,1535,84
2017-10-03,relay,ky,,,22,103,56,84
2017-10-03,relay,kz,,,1497,2831,2353,84
2017-10-03,relay,la,,,99,281,164,84
2017-10-03,relay,lb,,,617,1271,923,84
2017-10-03,relay,lc,,,26,115,74,84
2017-10-03,relay,li,,,61,199,119,84
2017-10-03,relay,lk,,,577,1198,792,84
2017-10-03,relay,lr,,,88,259,143,84
2017-10-03,relay,ls,,,221,529,285,84
2017-10-03,relay,lt,,,33195,55275,48026,84
2017-10-03,relay,lu,,,1090,2118,1525,84
2017-10-03,relay,lv,,,3861,6877,6002,84
2017-10-03,relay,ly,,,351,780,533,84
2017-10-03,relay,ma,,,1780,3324,2410,84
2017-10-03,relay,mc,,,93,270,152,84
2017-10-03,relay,md,,,9632,16529,12650,84
2017-10-03,relay,me,,,219,527,338,84
2017-10-03,relay,mf,,,0,25,13,84
2017-10-03,relay,mg,,,290,665,433,84
2017-10-03,relay,mh,,,0,23,5,84
2017-10-03,relay,mk,,,545,1140,869,84
2017-10-03,relay,ml,,,146,380,339,84
2017-10-03,relay,mm,,,168,424,236,84
2017-10-03,relay,mn,,,242,572,374,84
2017-10-03,relay,mo,,,151,390,189,84
2017-10-03,relay,mp,,,3,42,17,84
2017-10-03,relay,mq,,,198,486,314,84
2017-10-03,relay,mr,,,48,169,80,84
2017-10-03,relay,ms,,,0,13,2,84
2017-10-03,relay,mt,,,264,613,399,84
2017-10-03,relay,mu,,,368,813,571,84
2017-10-03,relay,mv,,,145,378,249,84
2017-10-03,relay,mw,,,49,172,94,84
2017-10-03,relay,mx,,,8620,14848,12003,84
2017-10-03,relay,my,,,3440,6163,4816,84
2017-10-03,relay,mz,,,113,311,185,84
2017-10-03,relay,na,,,144,377,235,84
2017-10-03,relay,nc,,,177,442,297,84
2017-10-03,relay,ne,,,36,141,76,84
2017-10-03,relay,nf,,,0,7,1,84
2017-10-03,relay,ng,,,1437,2726,1846,84
2017-10-03,relay,ni,,,300,684,406,84
2017-10-03,relay,nl,,,64031,105569,108007,84
2017-10-03,relay,no,,,4385,7762,6030,84
2017-10-03,relay,np,,,341,761,512,84
2017-10-03,relay,nr,,,0,7,1,84
2017-10-03,relay,nz,,,2192,4034,2972,84
2017-10-03,relay,om,,,3907,6954,4911,84
2017-10-03,relay,pa,,,502,1062,760,84
2017-10-03,relay,pe,,,1667,3127,2387,84
2017-10-03,relay,pf,,,106,298,202,84
2017-10-03,relay,pg,,,91,264,165,84
2017-10-03,relay,ph,,,3072,5538,4220,84
2017-10-03,relay,pk,,,3319,5958,4331,84
2017-10-03,relay,pl,,,16018,27089,22411,84
2017-10-03,relay,pm,,,3,42,17,84
2017-10-03,relay,pr,,,31,127,131,84
2017-10-03,relay,ps,,,288,660,438,84
2017-10-03,relay,pt,,,3785,6748,5709,84
2017-10-03,relay,pw,,,0,21,9,84
2017-10-03,relay,py,,,537,1125,783,84
2017-10-03,relay,qa,,,1252,2402,1730,84
2017-10-03,relay,re,,,405,881,619,84
2017-10-03,relay,ro,,,15813,26751,21279,84
2017-10-03,relay,rs,,,2028,3750,2820,84
2017-10-03,relay,ru,,,171419,279810,218506,84
2017-10-03,relay,rw,,,93,270,170,84
2017-10-03,relay,sa,,,4173,7405,5607,84
2017-10-03,relay,sb,,,1,33,17,84
2017-10-03,relay,sc,,,32021,53355,47492,84
2017-10-03,relay,sd,,,333,746,503,84
2017-10-03,relay,se,,,11702,19961,15293,84
2017-10-03,relay,sg,,,5746,10050,7525,84
2017-10-03,relay,si,,,1184,2283,1675,84
2017-10-03,relay,sk,,,2257,4145,3223,84
2017-10-03,relay,sl,,,14,83,59,84
2017-10-03,relay,sm,,,6,55,21,84
2017-10-03,relay,sn,,,339,757,509,84
2017-10-03,relay,so,,,49,170,99,84
2017-10-03,relay,sr,,,99,283,174,84
2017-10-03,relay,ss,,,23,107,64,84
2017-10-03,relay,st,,,0,18,9,84
2017-10-03,relay,sv,,,361,799,530,84
2017-10-03,relay,sx,,,1,33,10,84
2017-10-03,relay,sy,,,573,1191,844,84
2017-10-03,relay,sz,,,17,90,35,84
2017-10-03,relay,tc,,,1,33,15,84
2017-10-03,relay,td,,,19,95,49,84
2017-10-03,relay,tg,,,74,229,113,84
2017-10-03,relay,th,,,3755,6697,5206,84
2017-10-03,relay,tj,,,125,337,215,84
2017-10-03,relay,tl,,,5,51,17,84
2017-10-03,relay,tm,,,0,30,14,84
2017-10-03,relay,tn,,,1192,2297,1844,84
2017-10-03,relay,to,,,0,23,7,84
2017-10-03,relay,tr,,,2780,5041,4156,84
2017-10-03,relay,tt,,,380,834,560,84
2017-10-03,relay,tv,,,,,0,84
2017-10-03,relay,tw,,,19564,32927,21147,84
2017-10-03,relay,tz,,,220,528,320,84
2017-10-03,relay,ua,,,141167,230798,165652,84
2017-10-03,relay,ug,,,265,617,407,84
2017-10-03,relay,us,,,332039,539593,443906,84
2017-10-03,relay,uy,,,853,1697,1207,84
2017-10-03,relay,uz,,,542,1135,825,84
2017-10-03,relay,va,,,0,7,1,84
2017-10-03,relay,vc,,,8,62,27,84
2017-10-03,relay,ve,,,2702,4908,3768,84
2017-10-03,relay,vg,,,0,27,17,84
2017-10-03,relay,vi,,,0,13,6,84
2017-10-03,relay,vn,,,3430,6146,4472,84
2017-10-03,relay,vu,,,1,35,16,84
2017-10-03,relay,wf,,,0,7,2,84
2017-10-03,relay,ws,,,0,30,8,84
2017-10-03,relay,xk,,,19,95,43,84
2017-10-03,relay,ye,,,282,648,432,84
2017-10-03,relay,yt,,,10,68,31,84
2017-10-03,relay,za,,,3285,5899,4519,84
2017-10-03,relay,zm,,,121,329,190,84
2017-10-03,relay,zw,,,205,497,322,84
2017-10-03,relay,,,,,,2507939,84
2017-10-03,relay,??,,,,,35194,84
2017-10-03,bridge,a1,,,,,2,68
2017-10-03,bridge,a2,,,,,0,68
2017-10-03,bridge,ad,,,,,1,68
2017-10-03,bridge,ae,,,,,381,68
2017-10-03,bridge,af,,,,,9,68
2017-10-03,bridge,ag,,,,,1,68
2017-10-03,bridge,al,,,,,11,68
2017-10-03,bridge,am,,,,,12,68
2017-10-03,bridge,an,,,,,0,68
2017-10-03,bridge,ao,,,,,13,68
2017-10-03,bridge,ar,,,,,175,68
2017-10-03,bridge,at,,,,,191,68
2017-10-03,bridge,au,,,,,447,68
2017-10-03,bridge,aw,,,,,3,68
2017-10-03,bridge,ax,,,,,1,68
2017-10-03,bridge,az,,,,,21,68
2017-10-03,bridge,ba,,,,,19,68
2017-10-03,bridge,bb,,,,,1,68
2017-10-03,bridge,bd,,,,,197,68
2017-10-03,bridge,be,,,,,140,68
2017-10-03,bridge,bf,,,,,2,68
